type,date,value,unit,position
WATER_PERCENT,"2024-09-01 13:30:55",44,
FAT_FREE_MASS,"2024-08-31 12:09:12",45,
FAT_PERCENT,"2024-08-31 12:09:12",34,
BMI,"2024-08-31 12:09:12",26,
MUSCLE_PERCENT,"2024-08-31 12:09:12",63,
BONE_PERCENT,"2024-08-31 12:09:12",3,
WATER_PERCENT,"2024-08-31 12:09:12",44,
"Fat Free Percent","2024-08-31 12:09:12",66,
"Visceral Fat","2024-08-31 12:09:12",2.0,
"Impedence 50kHz for segments","2024-08-31 12:09:12",667.0,,"Between Legs"
"Impedence 250kHz for segments","2024-08-31 12:09:12",592.0,,"Between Legs"
"Impedence 6.25kHz for segments","2024-08-31 12:09:12",793.0,,"Between Legs"
"Phase  50kHz segment","2024-08-31 12:09:12",-0.1,,"Between Legs"
"Basal Metabolic Rate (BMR)","2024-08-31 12:09:12","1,372",
"Metabolic Age","2024-08-31 12:09:12",27,
"Vascular age","2024-08-27 09:41:42",28,
FAT_FREE_MASS,"2024-08-27 09:41:42",44,
"Visceral Fat","2024-08-27 09:41:42",2.0,
"Impedence 50kHz for segments","2024-08-27 09:41:42",695.0,,"Between Legs"
"Impedence 250kHz for segments","2024-08-27 09:41:42",624.0,,"Between Legs"
"Impedence 6.25kHz for segments","2024-08-27 09:41:42",815.0,,"Between Legs"
"Phase  6.25kHz segment","2024-08-27 09:41:42",-0.1,,"Between Legs"
"Phase  50kHz segment","2024-08-27 09:41:42",-0.1,,"Between Legs"
"Phase  250kHz segment","2024-08-27 09:41:42",-0.1,,"Between Legs"
"BIA Error","2024-08-27 09:41:42",0,
"Basal Metabolic Rate (BMR)","2024-08-27 09:41:42","1,361",
"Metabolic Age","2024-08-27 09:41:42",27,
FAT_PERCENT,"2024-08-27 09:41:42",34,
"Fat Free Percent","2024-08-27 09:41:42",66,
MUSCLE_PERCENT,"2024-08-27 09:41:42",62,
BONE_PERCENT,"2024-08-27 09:41:42",3,
WATER_PERCENT,"2024-08-27 09:41:42",44,
FAT_FREE_MASS,"2024-08-25 11:43:53",45,
"Visceral Fat","2024-08-25 11:43:53",2.1,
"Impedence 50kHz for segments","2024-08-25 11:43:53",668.0,,"Between Legs"
"Impedence 250kHz for segments","2024-08-25 11:43:53",602.0,,"Between Legs"
"Impedence 6.25kHz for segments","2024-08-25 11:43:53",765.0,,"Between Legs"
"Phase  6.25kHz segment","2024-08-25 11:43:53",-0.1,,"Between Legs"
"Phase  50kHz segment","2024-08-25 11:43:53",-0.1,,"Between Legs"
"Phase  250kHz segment","2024-08-25 11:43:53",-0.1,,"Between Legs"
"BIA Error","2024-08-25 11:43:53",0,
"Basal Metabolic Rate (BMR)","2024-08-25 11:43:53","1,368",
"Metabolic Age","2024-08-25 11:43:53",27,
FAT_PERCENT,"2024-08-25 11:43:53",34,
"Fat Free Percent","2024-08-25 11:43:53",66,
MUSCLE_PERCENT,"2024-08-25 11:43:53",62,
BONE_PERCENT,"2024-08-25 11:43:53",3,
WATER_PERCENT,"2024-08-25 11:43:53",44,
"Electrodermal activity feet","2024-08-20 11:08:38",43,
"Max Nerve Response Score (NRS) feet","2024-08-20 11:08:38",85,
FAT_FREE_MASS,"2024-08-20 11:08:38",44,
"Visceral Fat","2024-08-20 11:08:38",2.0,
"Impedence 50kHz for segments","2024-08-20 11:08:38",695.0,,"Between Legs"
"Impedence 250kHz for segments","2024-08-20 11:08:38",620.0,,"Between Legs"
"Impedence 6.25kHz for segments","2024-08-20 11:08:38",813.0,,"Between Legs"
"Phase  6.25kHz segment","2024-08-20 11:08:38",-0.1,,"Between Legs"
"Phase  50kHz segment","2024-08-20 11:08:38",-0.1,,"Between Legs"
"Phase  250kHz segment","2024-08-20 11:08:38",-0.1,,"Between Legs"
"BIA Error","2024-08-20 11:08:38",0,
"Basal Metabolic Rate (BMR)","2024-08-20 11:08:38","1,357",
"Metabolic Age","2024-08-20 11:08:38",27,
FAT_PERCENT,"2024-08-20 11:08:38",34,
"Fat Free Percent","2024-08-20 11:08:38",66,
MUSCLE_PERCENT,"2024-08-20 11:08:38",63,
BONE_PERCENT,"2024-08-20 11:08:38",3,
WATER_PERCENT,"2024-08-20 11:08:38",44,
"Vascular age","2024-08-18 12:05:50",27,
FAT_FREE_MASS,"2024-08-18 12:05:50",44,
FAT_PERCENT,"2024-08-18 12:05:50",34,
BMI,"2024-08-18 12:05:50",26,
MUSCLE_PERCENT,"2024-08-18 12:05:50",62,
BONE_PERCENT,"2024-08-18 12:05:50",3,
WATER_PERCENT,"2024-08-18 12:05:50",43,
"Fat Free Percent","2024-08-18 12:05:50",66,
"Visceral Fat","2024-08-18 12:05:50",2.1,
"Impedence 50kHz for segments","2024-08-18 12:05:50",706.0,,"Between Legs"
"Impedence 250kHz for segments","2024-08-18 12:05:50",631.0,,"Between Legs"
"Impedence 6.25kHz for segments","2024-08-18 12:05:50",829.0,,"Between Legs"
"Phase  250kHz segment","2024-08-18 12:05:50",-0.1,,"Between Legs"
"Basal Metabolic Rate (BMR)","2024-08-18 12:05:50","1,360",
"Metabolic Age","2024-08-18 12:05:50",27,
"Vascular age","2024-08-14 11:57:16",27,
"Electrodermal activity feet","2024-08-14 11:57:16",85,
"Max Nerve Response Score (NRS) feet","2024-08-14 11:57:16",85,
FAT_FREE_MASS,"2024-08-14 11:57:16",45,
"Visceral Fat","2024-08-14 11:57:16",2.0,
"Impedence 50kHz for segments","2024-08-14 11:57:16",683.0,,"Between Legs"
"Impedence 250kHz for segments","2024-08-14 11:57:16",602.0,,"Between Legs"
"Impedence 6.25kHz for segments","2024-08-14 11:57:16",809.0,,"Between Legs"
"Phase  6.25kHz segment","2024-08-14 11:57:16",-0.1,,"Between Legs"
"Phase  50kHz segment","2024-08-14 11:57:16",-0.1,,"Between Legs"
"Phase  250kHz segment","2024-08-14 11:57:16",-0.1,,"Between Legs"
"BIA Error","2024-08-14 11:57:16",0,
"Basal Metabolic Rate (BMR)","2024-08-14 11:57:16","1,365",
"Metabolic Age","2024-08-14 11:57:16",27,
FAT_PERCENT,"2024-08-14 11:57:16",34,
"Fat Free Percent","2024-08-14 11:57:16",66,
MUSCLE_PERCENT,"2024-08-14 11:57:16",63,
BONE_PERCENT,"2024-08-14 11:57:16",3,
WATER_PERCENT,"2024-08-14 11:57:16",44,
"Vascular age","2024-08-13 10:18:25",27,
FAT_FREE_MASS,"2024-08-13 10:18:25",44,
"Visceral Fat","2024-08-13 10:18:25",2.1,
"Impedence 50kHz for segments","2024-08-13 10:18:25",694.0,,"Between Legs"
"Impedence 250kHz for segments","2024-08-13 10:18:25",630.0,,"Between Legs"
"Impedence 6.25kHz for segments","2024-08-13 10:18:25",803.0,,"Between Legs"
"Phase  6.25kHz segment","2024-08-13 10:18:25",-0.1,,"Between Legs"
"Phase  50kHz segment","2024-08-13 10:18:25",-0.1,,"Between Legs"
"Phase  250kHz segment","2024-08-13 10:18:25",-0.1,,"Between Legs"
"BIA Error","2024-08-13 10:18:25",0,
"Basal Metabolic Rate (BMR)","2024-08-13 10:18:25","1,361",
"Metabolic Age","2024-08-13 10:18:25",27,
FAT_PERCENT,"2024-08-13 10:18:25",34,
"Fat Free Percent","2024-08-13 10:18:25",66,
MUSCLE_PERCENT,"2024-08-13 10:18:25",62,
BONE_PERCENT,"2024-08-13 10:18:25",3,
WATER_PERCENT,"2024-08-13 10:18:25",44,
FAT_FREE_MASS,"2024-07-30 12:20:12",44,
"Visceral Fat","2024-07-30 12:20:12",2.0,
"Impedence 50kHz for segments","2024-07-30 12:20:12",727.0,,"Between Legs"
"Impedence 250kHz for segments","2024-07-30 12:20:12",660.0,,"Between Legs"
"Impedence 6.25kHz for segments","2024-07-30 12:20:12",851.0,,"Between Legs"
"Phase  6.25kHz segment","2024-07-30 12:20:12",-0.1,,"Between Legs"
"Phase  50kHz segment","2024-07-30 12:20:12",-0.1,,"Between Legs"
"Phase  250kHz segment","2024-07-30 12:20:12",-0.1,,"Between Legs"
"BIA Error","2024-07-30 12:20:12",0,
"Basal Metabolic Rate (BMR)","2024-07-30 12:20:12","1,350",
"Metabolic Age","2024-07-30 12:20:12",27,
FAT_PERCENT,"2024-07-30 12:20:12",35,
"Fat Free Percent","2024-07-30 12:20:12",65,
MUSCLE_PERCENT,"2024-07-30 12:20:12",62,
BONE_PERCENT,"2024-07-30 12:20:12",3,
WATER_PERCENT,"2024-07-30 12:20:12",43,
"Vascular age","2024-07-27 12:40:12",26,
"Electrodermal activity feet","2024-07-27 12:40:12",77,
"Max Nerve Response Score (NRS) feet","2024-07-27 12:40:12",77,
FAT_FREE_MASS,"2024-07-27 12:40:12",45,
"Visceral Fat","2024-07-27 12:40:12",2.0,
"Impedence 50kHz for segments","2024-07-27 12:40:12",686.0,,"Between Legs"
"Impedence 250kHz for segments","2024-07-27 12:40:12",603.0,,"Between Legs"
"Impedence 6.25kHz for segments","2024-07-27 12:40:12",814.0,,"Between Legs"
"Phase  6.25kHz segment","2024-07-27 12:40:12",-0.1,,"Between Legs"
"Phase  50kHz segment","2024-07-27 12:40:12",-0.1,,"Between Legs"
"Phase  250kHz segment","2024-07-27 12:40:12",-0.1,,"Between Legs"
"BIA Error","2024-07-27 12:40:12",0,
"Basal Metabolic Rate (BMR)","2024-07-27 12:40:12","1,364",
"Metabolic Age","2024-07-27 12:40:12",27,
FAT_PERCENT,"2024-07-27 12:40:12",34,
"Fat Free Percent","2024-07-27 12:40:12",66,
MUSCLE_PERCENT,"2024-07-27 12:40:12",63,
BONE_PERCENT,"2024-07-27 12:40:12",3,
WATER_PERCENT,"2024-07-27 12:40:12",44,
"Vascular age","2024-07-26 10:43:54",26,
"Electrodermal activity feet","2024-07-26 10:43:54",64,
"Max Nerve Response Score (NRS) feet","2024-07-26 10:43:54",71,
FAT_FREE_MASS,"2024-07-26 10:43:54",45,
"Visceral Fat","2024-07-26 10:43:54",2.0,
"Impedence 50kHz for segments","2024-07-26 10:43:54",677.0,,"Between Legs"
"Impedence 250kHz for segments","2024-07-26 10:43:54",603.0,,"Between Legs"
"Impedence 6.25kHz for segments","2024-07-26 10:43:54",792.0,,"Between Legs"
"Phase  6.25kHz segment","2024-07-26 10:43:54",-0.1,,"Between Legs"
"Phase  50kHz segment","2024-07-26 10:43:54",-0.1,,"Between Legs"
"Phase  250kHz segment","2024-07-26 10:43:54",-0.1,,"Between Legs"
"BIA Error","2024-07-26 10:43:54",0,
"Basal Metabolic Rate (BMR)","2024-07-26 10:43:54","1,364",
"Metabolic Age","2024-07-26 10:43:54",27,
FAT_PERCENT,"2024-07-26 10:43:54",34,
"Fat Free Percent","2024-07-26 10:43:54",66,
MUSCLE_PERCENT,"2024-07-26 10:43:54",63,
BONE_PERCENT,"2024-07-26 10:43:54",3,
WATER_PERCENT,"2024-07-26 10:43:54",44,
"PWV Reached count","2024-07-16 10:48:04","1,284",
"VA Reached count","2024-07-16 10:48:04","1,284",
"Electrodermal activity feet","2024-07-16 10:48:04",71,
"Max Nerve Response Score (NRS) feet","2024-07-16 10:48:04",71,
FAT_FREE_MASS,"2024-07-16 10:48:04",45,
"Visceral Fat","2024-07-16 10:48:04",2.0,
"Impedence 50kHz for segments","2024-07-16 10:48:04",676.0,,"Between Legs"
"Impedence 250kHz for segments","2024-07-16 10:48:04",612.0,,"Between Legs"
"Impedence 6.25kHz for segments","2024-07-16 10:48:04",781.0,,"Between Legs"
"Phase  6.25kHz segment","2024-07-16 10:48:04",-0.1,,"Between Legs"
"Phase  50kHz segment","2024-07-16 10:48:04",-0.1,,"Between Legs"
"Phase  250kHz segment","2024-07-16 10:48:04",-0.1,,"Between Legs"
"BIA Error","2024-07-16 10:48:04",0,
"Basal Metabolic Rate (BMR)","2024-07-16 10:48:04","1,361",
"Metabolic Age","2024-07-16 10:48:04",27,
FAT_PERCENT,"2024-07-16 10:48:04",34,
"Fat Free Percent","2024-07-16 10:48:04",66,
MUSCLE_PERCENT,"2024-07-16 10:48:04",63,
BONE_PERCENT,"2024-07-16 10:48:04",3,
WATER_PERCENT,"2024-07-16 10:48:04",44,
"PWV Reached count","2024-07-12 11:16:31","1,283",
"VA Reached count","2024-07-12 11:16:31","1,283",
FAT_FREE_MASS,"2024-07-12 11:16:31",45,
"Visceral Fat","2024-07-12 11:16:31",2.0,
"Impedence 50kHz for segments","2024-07-12 11:16:31",671.0,,"Between Legs"
"Impedence 250kHz for segments","2024-07-12 11:16:31",609.0,,"Between Legs"
"Impedence 6.25kHz for segments","2024-07-12 11:16:31",769.0,,"Between Legs"
"Phase  6.25kHz segment","2024-07-12 11:16:31",-0.1,,"Between Legs"
"Phase  50kHz segment","2024-07-12 11:16:31",-0.1,,"Between Legs"
"Phase  250kHz segment","2024-07-12 11:16:31",-0.1,,"Between Legs"
"BIA Error","2024-07-12 11:16:31",0,
"Basal Metabolic Rate (BMR)","2024-07-12 11:16:31","1,362",
"Metabolic Age","2024-07-12 11:16:31",27,
FAT_PERCENT,"2024-07-12 11:16:31",34,
"Fat Free Percent","2024-07-12 11:16:31",66,
MUSCLE_PERCENT,"2024-07-12 11:16:31",63,
BONE_PERCENT,"2024-07-12 11:16:31",3,
WATER_PERCENT,"2024-07-12 11:16:31",44,
"PWV Reached count","2024-07-11 11:57:27","1,282",
"VA Reached count","2024-07-11 11:57:27","1,282",
"Electrodermal activity feet","2024-07-11 11:57:27",62,
"Max Nerve Response Score (NRS) feet","2024-07-11 11:57:27",66,
FAT_FREE_MASS,"2024-07-11 11:57:27",44,
"Visceral Fat","2024-07-11 11:57:27",2.0,
"Impedence 50kHz for segments","2024-07-11 11:57:27",683.0,,"Between Legs"
"Impedence 250kHz for segments","2024-07-11 11:57:27",618.0,,"Between Legs"
"Impedence 6.25kHz for segments","2024-07-11 11:57:27",795.0,,"Between Legs"
"Phase  6.25kHz segment","2024-07-11 11:57:27",-0.1,,"Between Legs"
"Phase  50kHz segment","2024-07-11 11:57:27",-0.1,,"Between Legs"
"Phase  250kHz segment","2024-07-11 11:57:27",-0.1,,"Between Legs"
"BIA Error","2024-07-11 11:57:27",0,
"Basal Metabolic Rate (BMR)","2024-07-11 11:57:27","1,361",
"Metabolic Age","2024-07-11 11:57:27",27,
FAT_PERCENT,"2024-07-11 11:57:27",34,
"Fat Free Percent","2024-07-11 11:57:27",66,
MUSCLE_PERCENT,"2024-07-11 11:57:27",63,
BONE_PERCENT,"2024-07-11 11:57:27",3,
WATER_PERCENT,"2024-07-11 11:57:27",44,
"PWV Reached count","2024-07-07 12:07:28","1,281",
"VA Reached count","2024-07-07 12:07:28","1,281",
"Electrodermal activity feet","2024-07-07 12:07:28",66,
"Max Nerve Response Score (NRS) feet","2024-07-07 12:07:28",66,
FAT_FREE_MASS,"2024-07-07 12:07:28",44,
"Visceral Fat","2024-07-07 12:07:28",2.0,
"Impedence 50kHz for segments","2024-07-07 12:07:28",675.0,,"Between Legs"
"Impedence 250kHz for segments","2024-07-07 12:07:28",597.0,,"Between Legs"
"Impedence 6.25kHz for segments","2024-07-07 12:07:28",781.0,,"Between Legs"
"Phase  6.25kHz segment","2024-07-07 12:07:28",-0.1,,"Between Legs"
"Phase  50kHz segment","2024-07-07 12:07:28",-0.1,,"Between Legs"
"Phase  250kHz segment","2024-07-07 12:07:28",-0.1,,"Between Legs"
"BIA Error","2024-07-07 12:07:28",0,
"Basal Metabolic Rate (BMR)","2024-07-07 12:07:28","1,360",
"Metabolic Age","2024-07-07 12:07:28",27,
FAT_PERCENT,"2024-07-07 12:07:28",34,
"Fat Free Percent","2024-07-07 12:07:28",66,
MUSCLE_PERCENT,"2024-07-07 12:07:28",63,
BONE_PERCENT,"2024-07-07 12:07:28",3,
WATER_PERCENT,"2024-07-07 12:07:28",44,
FAT_FREE_MASS,"2024-04-22 11:59:12",45,
"Visceral Fat","2024-04-22 11:59:12",2.0,
"Impedence 50kHz for segments","2024-04-22 11:59:12",668.0,,"Between Legs"
"Impedence 250kHz for segments","2024-04-22 11:59:12",601.0,,"Between Legs"
"Impedence 6.25kHz for segments","2024-04-22 11:59:12",772.0,,"Between Legs"
"Phase  6.25kHz segment","2024-04-22 11:59:12",-0.1,,"Between Legs"
"Phase  50kHz segment","2024-04-22 11:59:12",-0.1,,"Between Legs"
"Phase  250kHz segment","2024-04-22 11:59:12",-0.1,,"Between Legs"
"BIA Error","2024-04-22 11:59:12",0,
"Basal Metabolic Rate (BMR)","2024-04-22 11:59:12","1,368",
"Metabolic Age","2024-04-22 11:59:12",26,
FAT_PERCENT,"2024-04-22 11:59:12",34,
"Fat Free Percent","2024-04-22 11:59:12",66,
MUSCLE_PERCENT,"2024-04-22 11:59:12",63,
BONE_PERCENT,"2024-04-22 11:59:12",3,
WATER_PERCENT,"2024-04-22 11:59:12",44,
FAT_FREE_MASS,"2024-04-15 10:08:42",44,
"Visceral Fat","2024-04-15 10:08:42",2.0,
"Impedence 50kHz for segments","2024-04-15 10:08:42",689.0,,"Between Legs"
"Impedence 250kHz for segments","2024-04-15 10:08:42",623.0,,"Between Legs"
"Impedence 6.25kHz for segments","2024-04-15 10:08:42",797.0,,"Between Legs"
"Phase  6.25kHz segment","2024-04-15 10:08:42",-0.1,,"Between Legs"
"Phase  50kHz segment","2024-04-15 10:08:42",-0.1,,"Between Legs"
"Phase  250kHz segment","2024-04-15 10:08:42",-0.1,,"Between Legs"
"BIA Error","2024-04-15 10:08:42",0,
"Basal Metabolic Rate (BMR)","2024-04-15 10:08:42","1,360",
"Metabolic Age","2024-04-15 10:08:42",26,
FAT_PERCENT,"2024-04-15 10:08:42",34,
"Fat Free Percent","2024-04-15 10:08:42",66,
MUSCLE_PERCENT,"2024-04-15 10:08:42",63,
BONE_PERCENT,"2024-04-15 10:08:42",3,
WATER_PERCENT,"2024-04-15 10:08:42",44,
FAT_FREE_MASS,"2024-04-08 14:11:35",45,
"Visceral Fat","2024-04-08 14:11:35",2.0,
"Impedence 50kHz for segments","2024-04-08 14:11:35",662.0,,"Between Legs"
"Impedence 250kHz for segments","2024-04-08 14:11:35",577.0,,"Between Legs"
"Impedence 6.25kHz for segments","2024-04-08 14:11:35",775.0,,"Between Legs"
"Phase  6.25kHz segment","2024-04-08 14:11:35",-0.1,,"Between Legs"
"Phase  50kHz segment","2024-04-08 14:11:35",-0.1,,"Between Legs"
"Phase  250kHz segment","2024-04-08 14:11:35",-0.1,,"Between Legs"
"BIA Error","2024-04-08 14:11:35",0,
"Basal Metabolic Rate (BMR)","2024-04-08 14:11:35","1,370",
"Metabolic Age","2024-04-08 14:11:35",26,
FAT_PERCENT,"2024-04-08 14:11:35",34,
"Fat Free Percent","2024-04-08 14:11:35",66,
MUSCLE_PERCENT,"2024-04-08 14:11:35",63,
BONE_PERCENT,"2024-04-08 14:11:35",3,
WATER_PERCENT,"2024-04-08 14:11:35",44,
FAT_FREE_MASS,"2024-03-24 15:28:35",44,
"Visceral Fat","2024-03-24 15:28:35",2.0,
"Impedence 50kHz for segments","2024-03-24 15:28:35",701.0,,"Between Legs"
"Impedence 250kHz for segments","2024-03-24 15:28:35",633.0,,"Between Legs"
"Impedence 6.25kHz for segments","2024-03-24 15:28:35",812.0,,"Between Legs"
"Phase  6.25kHz segment","2024-03-24 15:28:35",-0.1,,"Between Legs"
"Phase  50kHz segment","2024-03-24 15:28:35",-0.1,,"Between Legs"
"Phase  250kHz segment","2024-03-24 15:28:35",-0.1,,"Between Legs"
"BIA Error","2024-03-24 15:28:35",0,
"Basal Metabolic Rate (BMR)","2024-03-24 15:28:35","1,356",
"Metabolic Age","2024-03-24 15:28:35",26,
FAT_PERCENT,"2024-03-24 15:28:35",34,
"Fat Free Percent","2024-03-24 15:28:35",66,
MUSCLE_PERCENT,"2024-03-24 15:28:35",62,
BONE_PERCENT,"2024-03-24 15:28:35",3,
WATER_PERCENT,"2024-03-24 15:28:35",44,
FAT_FREE_MASS,"2024-03-24 15:27:59",44,
"Visceral Fat","2024-03-24 15:27:59",2.0,
"Impedence 50kHz for segments","2024-03-24 15:27:59",697.0,,"Between Legs"
"Impedence 250kHz for segments","2024-03-24 15:27:59",614.0,,"Between Legs"
"Impedence 6.25kHz for segments","2024-03-24 15:27:59",822.0,,"Between Legs"
"Phase  6.25kHz segment","2024-03-24 15:27:59",-0.1,,"Between Legs"
"Phase  50kHz segment","2024-03-24 15:27:59",-0.1,,"Between Legs"
"Phase  250kHz segment","2024-03-24 15:27:59",-0.1,,"Between Legs"
"BIA Error","2024-03-24 15:27:59",0,
"Basal Metabolic Rate (BMR)","2024-03-24 15:27:59","1,361",
"Metabolic Age","2024-03-24 15:27:59",26,
FAT_PERCENT,"2024-03-24 15:27:59",34,
"Fat Free Percent","2024-03-24 15:27:59",66,
MUSCLE_PERCENT,"2024-03-24 15:27:59",63,
BONE_PERCENT,"2024-03-24 15:27:59",3,
WATER_PERCENT,"2024-03-24 15:27:59",44,
FAT_FREE_MASS,"2024-03-22 15:10:36",45,
"Visceral Fat","2024-03-22 15:10:36",2.0,
"Impedence 50kHz for segments","2024-03-22 15:10:36",667.0,,"Between Legs"
"Impedence 250kHz for segments","2024-03-22 15:10:36",595.0,,"Between Legs"
"Impedence 6.25kHz for segments","2024-03-22 15:10:36",791.0,,"Between Legs"
"Phase  6.25kHz segment","2024-03-22 15:10:36",-0.1,,"Between Legs"
"Phase  50kHz segment","2024-03-22 15:10:36",-0.1,,"Between Legs"
"Phase  250kHz segment","2024-03-22 15:10:36",-0.1,,"Between Legs"
"BIA Error","2024-03-22 15:10:36",0,
"Basal Metabolic Rate (BMR)","2024-03-22 15:10:36","1,371",
"Metabolic Age","2024-03-22 15:10:36",26,
FAT_PERCENT,"2024-03-22 15:10:36",34,
"Fat Free Percent","2024-03-22 15:10:36",66,
MUSCLE_PERCENT,"2024-03-22 15:10:36",63,
BONE_PERCENT,"2024-03-22 15:10:36",3,
WATER_PERCENT,"2024-03-22 15:10:36",44,
FAT_FREE_MASS,"2024-03-20 19:19:26",45,
"Visceral Fat","2024-03-20 19:19:26",2.0,
"Impedence 50kHz for segments","2024-03-20 19:19:26",622.0,,"Between Legs"
"Impedence 250kHz for segments","2024-03-20 19:19:26",564.0,,"Between Legs"
"Impedence 6.25kHz for segments","2024-03-20 19:19:26",706.0,,"Between Legs"
"Phase  6.25kHz segment","2024-03-20 19:19:26",-0.1,,"Between Legs"
"Phase  50kHz segment","2024-03-20 19:19:26",-0.1,,"Between Legs"
"Phase  250kHz segment","2024-03-20 19:19:26",-0.1,,"Between Legs"
"BIA Error","2024-03-20 19:19:26",0,
"Basal Metabolic Rate (BMR)","2024-03-20 19:19:26","1,376",
"Metabolic Age","2024-03-20 19:19:26",26,
FAT_PERCENT,"2024-03-20 19:19:26",33,
"Fat Free Percent","2024-03-20 19:19:26",67,
MUSCLE_PERCENT,"2024-03-20 19:19:26",63,
BONE_PERCENT,"2024-03-20 19:19:26",3,
WATER_PERCENT,"2024-03-20 19:19:26",45,
"Vascular age","2024-03-18 15:01:37",25,
FAT_FREE_MASS,"2024-03-18 15:01:37",45,
"Visceral Fat","2024-03-18 15:01:37",1.9,
"Impedence 50kHz for segments","2024-03-18 15:01:37",638.0,,"Between Legs"
"Impedence 250kHz for segments","2024-03-18 15:01:37",570.0,,"Between Legs"
"Impedence 6.25kHz for segments","2024-03-18 15:01:37",771.0,,"Between Legs"
"Phase  6.25kHz segment","2024-03-18 15:01:37",-0.1,,"Between Legs"
"Phase  50kHz segment","2024-03-18 15:01:37",-0.1,,"Between Legs"
"Phase  250kHz segment","2024-03-18 15:01:37",-0.1,,"Between Legs"
"BIA Error","2024-03-18 15:01:37",0,
"Basal Metabolic Rate (BMR)","2024-03-18 15:01:37","1,385",
"Metabolic Age","2024-03-18 15:01:37",26,
FAT_PERCENT,"2024-03-18 15:01:37",33,
"Fat Free Percent","2024-03-18 15:01:37",67,
MUSCLE_PERCENT,"2024-03-18 15:01:37",64,
BONE_PERCENT,"2024-03-18 15:01:37",3,
WATER_PERCENT,"2024-03-18 15:01:37",45,
FAT_FREE_MASS,"2024-03-16 19:04:11",45,
"Visceral Fat","2024-03-16 19:04:11",2.0,
"Impedence 50kHz for segments","2024-03-16 19:04:11",634.0,,"Between Legs"
"Impedence 250kHz for segments","2024-03-16 19:04:11",556.0,,"Between Legs"
"Impedence 6.25kHz for segments","2024-03-16 19:04:11",756.0,,"Between Legs"
"Phase  6.25kHz segment","2024-03-16 19:04:11",-0.1,,"Between Legs"
"Phase  50kHz segment","2024-03-16 19:04:11",-0.1,,"Between Legs"
"Phase  250kHz segment","2024-03-16 19:04:11",-0.1,,"Between Legs"
"BIA Error","2024-03-16 19:04:11",0,
"Basal Metabolic Rate (BMR)","2024-03-16 19:04:11","1,385",
"Metabolic Age","2024-03-16 19:04:11",26,
FAT_PERCENT,"2024-03-16 19:04:11",33,
"Fat Free Percent","2024-03-16 19:04:11",67,
MUSCLE_PERCENT,"2024-03-16 19:04:11",64,
BONE_PERCENT,"2024-03-16 19:04:11",3,
WATER_PERCENT,"2024-03-16 19:04:11",45,
FAT_FREE_MASS,"2024-03-13 15:57:55",46,
"Visceral Fat","2024-03-13 15:57:55",2.0,
"Impedence 50kHz for segments","2024-03-13 15:57:55",639.0,,"Between Legs"
"Impedence 250kHz for segments","2024-03-13 15:57:55",571.0,,"Between Legs"
"Impedence 6.25kHz for segments","2024-03-13 15:57:55",778.0,,"Between Legs"
"Phase  6.25kHz segment","2024-03-13 15:57:55",-0.1,,"Between Legs"
"Phase  50kHz segment","2024-03-13 15:57:55",-0.1,,"Between Legs"
"Phase  250kHz segment","2024-03-13 15:57:55",-0.1,,"Between Legs"
"BIA Error","2024-03-13 15:57:55",8,
"Basal Metabolic Rate (BMR)","2024-03-13 15:57:55","1,391",
"Metabolic Age","2024-03-13 15:57:55",26,
FAT_PERCENT,"2024-03-13 15:57:55",33,
"Fat Free Percent","2024-03-13 15:57:55",67,
MUSCLE_PERCENT,"2024-03-13 15:57:55",63,
BONE_PERCENT,"2024-03-13 15:57:55",3,
WATER_PERCENT,"2024-03-13 15:57:55",45,
"Vascular age","2024-03-12 16:42:03",25,
"Electrodermal activity feet","2024-03-12 16:42:03",40,
"Max Nerve Response Score (NRS) feet","2024-03-12 16:42:03",40,
FAT_FREE_MASS,"2024-03-12 16:42:03",45,
"Visceral Fat","2024-03-12 16:42:03",2.0,
"Impedence 50kHz for segments","2024-03-12 16:42:03",624.0,,"Between Legs"
"Impedence 250kHz for segments","2024-03-12 16:42:03",558.0,,"Between Legs"
"Impedence 6.25kHz for segments","2024-03-12 16:42:03",741.0,,"Between Legs"
"Phase  6.25kHz segment","2024-03-12 16:42:03",-0.1,,"Between Legs"
"Phase  50kHz segment","2024-03-12 16:42:03",-0.1,,"Between Legs"
"Phase  250kHz segment","2024-03-12 16:42:03",-0.1,,"Between Legs"
"BIA Error","2024-03-12 16:42:03",0,
"Basal Metabolic Rate (BMR)","2024-03-12 16:42:03","1,388",
"Metabolic Age","2024-03-12 16:42:03",26,
FAT_PERCENT,"2024-03-12 16:42:03",33,
"Fat Free Percent","2024-03-12 16:42:03",67,
MUSCLE_PERCENT,"2024-03-12 16:42:03",64,
BONE_PERCENT,"2024-03-12 16:42:03",3,
WATER_PERCENT,"2024-03-12 16:42:03",45,
"Vascular age","2024-03-10 12:24:08",24,
FAT_FREE_MASS,"2024-03-10 12:24:08",45,
"Visceral Fat","2024-03-10 12:24:08",1.7,
"Impedence 50kHz for segments","2024-03-10 12:24:08",627.0,,"Between Legs"
"Impedence 250kHz for segments","2024-03-10 12:24:08",560.0,,"Between Legs"
"Impedence 6.25kHz for segments","2024-03-10 12:24:08",765.0,,"Between Legs"
"Phase  6.25kHz segment","2024-03-10 12:24:08",-0.1,,"Between Legs"
